label	x_train
1	在医院上班的朋友分享给我的他们医院内部培训材料原文（感谢她）。对病毒的特点以及爆发的重要时间点进行了总结。希望对大家有用。“新型冠状病毒的潜伏期是10-15天，1.10春运开始，长居武汉的人开始陆续返乡，1.20后随着疫情正式公布，这部分离开武汉的人之中，被感染者已陆续发作确诊。除武汉本地之外，外地的实时数据应该说是相对准确的。但是1.10-1.21这11天中，武汉的人仍然在陆续离开武汉，而这部分人中如果有病毒感染者，那现在还没有爆发，而在未来的一周中将会是这部分人的集中爆发阶段。然后时间来到1.22，在官方决定封城时，因信息泄露，据大数据显示有29.9万人逃离武汉。这部分人如果感染的潜伏期是10-15天，2月8日是一个重要节点！除武汉之外的城市的最终疫情到底会是什么样的，就取决于2.8之前这个城市的疫情控制成什么样子。简单点说，2.8之前如果你所在的城市，市民意识足够强大，行动足够迅速，除武汉流动人口外没有本地感染者，或者仅有少有的本地感染者，那么恭喜你，你所在的城市基本安全。但如果这个时候，你所在的城市市民还不重视，如果2.8时出现大面积本地感染，那么你所在的城市会成为第二个、第三个被封城市！所以，我在这里，再一次呼吁！2月8日前，尽可能不要出门，不要前往人口密集的地方！出门一定要戴口罩！一定要勤洗手！一定要重视！记住，你的城市疫情最终如何，取决于我们每一个人！不让自己成为流动的感染者，不仅是社会责任，也是你的人性！冠状病毒预防好消息：1.检测试剂已经发放到全国，从样本送检到知道检测结果只需要2-3个小时。2.新病毒不耐高温。冠状病毒在56摄氏度、30分钟就死亡了。碗筷主张要定期消毒机消毒，或者煮一煮，煮沸到100℃，其它的病毒也杀死了。所以我们食物要吃煮熟的食物，不要吃生的食物。3.新型病毒怕酒精。用75%的乙醇、含氯的消毒剂都可以有效地灭活病毒。4.新型冠状病毒在20度及以上的温度时，它存活的时间很短。在家里时，把暖气和空调都开着！预防新型冠状病毒，这是一场战争！不折不扣的战争！已经被证实的人传人、无特效药、传播范围不明、高峰期远未到来等等，加上春节返乡与回程。每一个病毒携带者都是敌军的“代理人”，千万不要侥幸，他们正貌似无恙地与你聚会、共餐、对饮，无形无色无味地将你干掉。你能做的就是：不要聚餐、不要走动、自我隔离！仗打赢了，天天都是春节！解决疫情最快，成本最低的方式就是在家隔离两周，不要走亲访友，这不是人情淡薄，是生命第一。最后，不要谣传未经证实消息，坚持本心，相信科学，相信国家。”2西安
1	今天是2019最后一天了，这一年我应该是有成长的吧，希望2020年能够更加成熟更加珍惜身边的人，我的爸爸妈妈妹妹和弟弟能够成为一家人是我的万年修来的福气，她们一定要健健康康平平安安，最近肆意的疫情，我相信我的家人朋友我爱的每个人都不会被厄运关顾。这么大了还是会和爸爸妈妈顶嘴，故意说一些气话，我真是幼稚到极点。我们是幸福的一家人，一定，少一个人都不行嗷！我的男孩，虽然爸爸妈妈都很不看好我们这段感情，但是我愿意相信我们相信他也相信我们的未来，让我赌一把吧。新年迎接更好的自己～加油喔一定要做什么事情都坚持下去吧！
1	疫情再严重，空气糟糕，心情再烦躁，也阻挡不了一撮人用用小型爆炸许发财梦的步伐​
1	我们本来就24号才上课，22号报道，比延迟的假期还久，虽然我们放假也是真的晚希望疫情早点过去，大家平平安安，健健康康地回学校2泰州​
0	疫情快过去吧，后天我就要开始被迫补课了心慌，除了正畸，其他的几乎都忘了，书也在寝室。后天就是一问三不知还不能天天打游戏，我怕​
1	在家族群里第一个提出取消家庭会议的人是我第一个提倡出门戴口罩勤洗手消毒的人也是我每天勤勤恳恳发疫情最新消息虽然是悲观主义者但我绝对不接受折在150岁之前​
1	作为一名医者处处为老百姓们着想，真的少见又少见、喜欢你说的实事求是、真话和真药一样重要，让我们感到很踏实，有你在，这次疫情会战胜的。钟老加油辛苦了！​
0	我本来想着过年穿双红鞋这一年都红红火火现在……我只想疫情马上能真的得到控制一切都会好的​
0	有点郁闷，还是写一篇微博撒气吧我从来不认为我会因为被传染新冠病毒死亡之类的，因为目前看来致死之类的其实还好，虽然现在官方曝出的3%已经相当高了，但是绝大部分应该都是上了年纪的，所以我一个还不算中年的“小孩子”并没有什么恐慌的感觉，即使我觉得它就在我身边。但是，谁愿意生病呢？谁没有上了年纪的家人呢？谁有不认识几个上了年纪的人呢？谁没有几个你为他着急他却不当回事的家人呢？其实大多数人对政府的要求真的不大，不过是希望看到自家政府的行动罢了，政府部门总是会给人安全感的，老一辈的人更是对国家政府有一种堪比信仰的信任，电视上或者居委会人员的几个字可能比小辈以死相逼都管用。人们想要可能的不过是几个进社区宣传的人员，在楼道或者公告栏里有几张盖着章宣传防疫的公告，在主流媒体上看到相关的宣传，把软绵绵的像是宣扬美德的倡议书改成类似“不要出门”“戴上口罩”“电话拜年”“消毒杀菌”的没有前提修饰，没有委婉语气的祈使句。趁着节假日让人们足不出户总比之后出现状况关门歇业赚吧。。。反正都一级响应了，大型活动必然是没了，就当是劝解老人送温暖了不成么。。。当然，政府肯定有各方面的各种压力和难处，但是沉默和避而不提没办法安抚人们内心的恐慌，强有力的措施不容易，但啥也不说不代表啥也没有啊，权利不能只用来关闭评论和删微博啊，至少你还可以扯个喇叭对着不戴口罩还到处狼窜的人的耳朵喊让他回家。。。。。。我看到电视上在教人怎么戴口罩了，，，但是，口罩戴没戴好，首先要戴上啊。。。。要让不上网的人知道预防的必要，态度要强硬起来啊！！！至于拜年。。。反正是拦不住了。。。就初一最多，等到有办法的时候也串的差不多了。。。
0	说真的，这个时候停播综艺是减少了广大人民群众的娱乐活动。还是东方卫视好，不仅新闻做的好，而且春节期间的综艺并没有减少，而且也增加了疫情的特别报道2营口​
1	为武汉祈祷!为我们的家国祈祷!祈求天父反转疫情，保佑中华大地平安!强大!昌盛!阿们！感谢神!‍愿天父在这地能够收取更多失散的灵魂归回天家，归向主更多的灵魂能够获得永生阿们!企盼在这里能够结出硕果累累阿们!‍
0	意识放在眉心轮(设计创造之轮)观想正面外星种族现身.如耶稣.佛陀.阿斯塔.圣哲曼.阿达玛.昴宿星.天狼星.大角星的无数光之飞船.出面消除这次疫情.协助地球与人类顺利扬升到五维.没有一丝痛苦的维度人人活出我是宇宙全一体的爱.真我本质
1	突然多了个小寒假从考研结束几乎都没休息过，突然多了这么久的休息日好不习惯这几天在家看b站的日本旅行vlog，就好想毕业旅行去日本玩再看一眼自己的存款，原本想要买的旗袍和jk买不了呢希望疫情快快过去接下来的2020好好度过​
0	苏州人民出发了！​
0	想吃酸辣粉我这一天天的被困在家里仿佛蹲监狱衣食断绝每天只有面条加老干妈等疫情过去我一定要吃够本！！！！！​
0	眼睛热呼气热是症状吗，现在慌得一批​
1	武汉市委书记、市长召开视频调度会：阻断疫情向农村、外地扩散
0	你们是醒了还是没睡？牙疼到不行没有牙科医院开门难搞哦​
0	从各种言论和抒情中看到偏激偏颇一刀切的言论，觉得那些声音对于正确的发声来说会是杂音，对于政治家来说可能是噪音。还是需要更有话语权的懂中国政治的群体，摆正姿态就事论事的抗议和投身改良才有用，加之疫情若控制得好，会是个文明经济双超跑世界第一的契机，造福后世，若不然就怕会给极端民粹之乱埋祸根，流失中产巨富，各种飙速倒车。
0	哄娃睡了一觉，这会儿又醒了。这场疫情，对每个人都有切切实实的影响。公司还没有通知晚开工的信息，如果要求员工初七正常上班，我在犹豫要不要请假。我们在一栋有中央空调的大厦里上班，无法确定在封闭性的办公室上班会有什么后果。现在连专家都无法确定疫情的走向，我看到的是让专家拍宣传小视频来维稳还有五月份的广交会，广州会是比山东疫情更严重的地方。在没有缓解之前，也会慎重考虑去或不去。所有的选择题，在保护生命和家人的健康面前，对老百姓来说，都举步维艰。万般无奈只能化作一句：MMP，吃野味的都去s！
1	早上好！
1	防控肺炎本来挺严肃的事情但是忍不住笑了[捂脸]
0	这个年过的很揪心，希望武汉的疫情能速速往好的方向发展！
1	为了疫情我们放弃了休息​
1	好样的！疫情面前，90后们站起来了
0	这个年过得好迷幻啊。刻意营造的阖家团圆其乐融融。再衬上大环境的疫情。有种强烈的不真实感。​
0	心情还是有些低落的，这么多年从来没有过年不回家的。早晨临时决定不走了。准备了一堆回家的年货不知何时才能送回家，这疫情何时才能结束……唉情况特殊，忍忍吧。​​​
0	（记得带空格）问题很严峻无可奈何来复制只为甜姐能出圈华南甜姐赚脏钱，帮着商家卖野味传染源头不惭愧，罪魁祸首无所谓官商勾结我怕谁，我的老公大官员医生救人我害人，疫情过后继续卖新浪微博降热度，人民健康谁来管恰烂钱不怕遭报应吗
0	窒息现实世界里发生的一切都让我觉得窒息又陌生但历史车轮滚滚去这一件件让我喘不过气的现实可能很快就被遗忘不说一年那么久可能只要半年吧只要疫情过去人们似乎就会逐渐淡忘伤痛我只能记录下此时此刻的感受提醒我不要忘记​
1	我在黑龙江绥化市和大庆市的夹缝里胆战心惊，有史以来最恐怖的疫情！！大家都注意保护自己，保护自己就是对家人和中国负责加油​
1	家里今年买的桃花，近日暖了长了好多绿的新芽，希望是个好兆头。春暖花开，阖家平安，疫情退散。2广州·敬福巷小区​
1	2020年是希望的一年，希望是灾难发生时活下来的勇气，更是众多奋战在一线的医护工作者的使命和责任。没想到过阴差阳错的会在医院收费室工作，更没想到继03年非典以后得又会发生如此严重的疫情。安全感是自己给的，我能做的就是把本职工作做好，做好防护。其他的，来日方长。2唐山·迁安​
